Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,TX,2012,"12        ",Female,18,Right-Handed,63,23,124,1,Car,15,.468,32,Tennis,700,500,700,700,1000,1000,23,"Right foot",65,66,"Ring finger",October,Winter,No,No,Meat,Tea,English,7,10,3,"Yes - other","Text messaging",26,34,8,1,20,5,6,0,3,2,6,5,0,3,"A lot",Other,Country,Telepathy,Healthy,Teacher,"Wildlife, animals"
USA,TX,2018,"12        ",Male,17,Right-Handed,178,28,172,1,Car,10,0.437,50,Baseball/Softball,"88 ",85,98,74,45,100,28,"Same length",80,70,"Index finger",May,Summer,Yes,No,"No favorite","Sports drink",Science,6,12,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",15,14,14,2,10,24,6,18,16,8,50,7,0,5,Some,"Some college","Rap/Hip hop",Telepathy,Happy,"Sports person",Health
USA,TX,2012,"12        ",Male,17,Right-Handed,172,26,178,2,Bus,40,.764,38,Cycling,995,996,997,998,999,1000,26,"Same length",84,87,"Index finger",September,Winter,No,No,Desserts,Water,"Computers and technology",6.5,8,5,"Yes - broadband connection","Text messaging",30,30,2,10,21,12,0,3,0,3,28,1,0,4,,"Graduate degree",Other,"Freeze time",Happy,"Religious figure",Religious
USA,TX,2019,"12        ",Female,22,Left-Handed,163,24.6,,1,Car,5,1.761,170,Other,166,481,578,500,251,251,24.6,"Same length",,,,May,Fall,No,No,Meat,Coffee,English,9,10,2,"Yes - other","Text messaging",20,20,0,3,8,16,0,0,2,1,10,5,30,3,"A lot","Undergraduate degree",Pop,"Freeze time",Happy,Relative,Health
USA,TX,2016,"12        ",Female,17,Left-Handed,170.1,22,158,1,Car,10,0,0,Athletics,750,750,750,750,750,1000,23,"Left foot",90,90,"Same length",October,Spring,Yes,No,Meat,"Soft drink (caffeinated)",Other,5,9,5,"Yes - broadband connection","Text messaging",70,70,4,15,3.5,3,5,0,3,1,35,2,15,2,Some,"Graduate degree",Pop,Fly,Happy,Relative,"International aid"
USA,TX,2021,"12        ",Female,16,Right-Handed,178,25,175,1,Car,15,0.71,41,Other,700,700,700,700,700,700,25,,"60 ",60,"Index finger",May,Summer,No,No,Poultry,Water,English,8,10,2,"Yes - broadband connection","Text messaging",60,70,4,9,20,4,30,0,10,10,4,3,12,5,"A lot","Graduate degree",Country,"Freeze time",Happy,Relative,"International aid"
USA,TX,2012,"12        ",Male,17,Right-Handed,172,30,170,3,Bus,12,.306,40,Soccer,0,0,500,500,1000,1000,29,"Right foot",77,80,"Ring finger",March,Fall,No,No,Pizza/Pasta,Milk,Art,6,10,7,"Yes - other","In person",0,0,7,0,7,5,2,0,0,0,30,30,0,15,"A lot","Graduate degree",Gospel,Telepathy,Happy,Relative,Religious
USA,TX,2016,"12        ",Male,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2011,"12        ",Female,17,Right-Handed,159,20,151,1,Car,10,0.234,46,Soccer,417,497,460,,1000,1000,20,"Same length",70,85,"Ring finger",August,Fall,No,No,Pizza/Pasta,Water,English,4,5,4,"Yes - broadband connection","Internet chat or instant messaging",62,71,16,3,1,1,0,0,30,30,30,2,8,1,"Very little","High school","Punk rock",Telepathy,Happy,Friend,Health
USA,TX,2023,"8         ",Female,13,Right-Handed,171,25,181,1,Bus,15,0.405,47,Basketball,1000,684,219,524,0,27,25,"Same length",85,80,"Index finger",November,Fall,No,No,Desserts,Water,Music,8,10,5,"Yes - other","Text messaging",75,100,40,1,5,10,3,6,0,11,30,70,0,70,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,Relative,Health
USA,TX,2015,"4         ",Male,9,Right-Handed,137,21,34,2,Bus,145,0.841,60,Soccer,802,904,1000,294,294,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2022,"12        ",Female,16,Right-Handed,158,22,157,1,Car,"13 ",0.349,40,Dancing,1000,500,700,900,600,1000,21,"Right foot",75,70,"Index finger",July,Winter,Yes,No,"Rice/Noodle dishes",Water,Science,8,10,5,"Yes - other","Text messaging",30,50,8,2,7,24,23,2,14,8,13,7,0,9,Some,"High school",Pop,"Freeze time",Rich,Relative,Health
USA,TX,2019,"12        ",Female,41,Right-Handed,153,16,154,2,Car,40,0.51,61,Running/Jogging,10000,10000,10000,10000,500,500,15,"Right foot",82,78,"Index finger",November,Spring,No,No,Breads/Sandwiches,Water,"Social studies",5,8,3,"Yes - broadband connection","Text messaging",2,4,2,1,12,10,7,0,0,1,28,3,10,9,Some,"Graduate degree",Classical,"Freeze time",Happy,"Community leader or elder","Education/Youth development"
USA,TX,2014,"12        ",Female,18,Right-Handed,154.4,20.23,158,2,Car,15,.474,54,None,700,800,500,400,50,500,20.23,"Same length",70,70,"Same length",July,Winter,Yes,No,Meat,Tea,History,9,13,5,"Yes - dial-up connection","In person",14,20,6,1,4,8,0,2,1,1,3,3,9,2,"A lot","Graduate degree",Gospel,Telepathy,Happy,"Religious figure",Religious
USA,TX,2020,"12        ",Female,17,Right-Handed,172.7,17.78,167.6,1,Bus,40,.449,35,Tennis,1000,305,1000,1000,1000,1000,17.78,"Same length",63.5,63.5,"Same length",September,Winter,No,No,Seafood,Water,"Physical education",8,11,5,"Yes - broadband connection","Text messaging",5,4,2,4,2,1,1,0,0,6,2,8,4,2,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Rich,Relative,Health
USA,TX,2013,"11        ",Male,17,Right-Handed,181,27,180,2,Car,4,.412,61,"Football (American)",400,400,600,600,200,350,27,"Same length",80,95,"Ring finger",December,Winter,No,No,Meat,"Sports drink","Mathematics and statistics",6,6,6,"Yes - broadband connection","Cell phone",20,20,72,3,4,24,35,15,24,50,10,20,15,15,Some,"Graduate degree",Other,Telepathy,Famous,Relative,Other
USA,TX,2015,"12        ",Male,17,Right-Handed,175,27,200,1,Car,"7 ",.695,46,Tennis,813,802,813,834,610,615,27,"Left foot",85,90,"Index finger",October,Spring,No,No,Pizza/Pasta,Water,Science,8,6,3,"Yes - broadband connection","In person",10,14,5,0,4,6,1,3,2,1,10,4,0,2,"A lot","Graduate degree",Other,Invisibility,Happy,Other,"International aid"
USA,TX,2014,"12        ",Male,17,Right-Handed,163,27,177,2,Car,15,0.286,43,Tennis,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2018,"12        ",Female,17,Right-Handed,157,17,157,1,Car,15,0.464,72,None,678,1000,567,679,1000,1000,17,"Right foot",60,60,"Same length",August,Fall,Yes,No,"No favorite",,,6,4,3,"Yes - other","Text messaging",80,66,40,15,10,7,20,60,80,80,60,40,0,10,"A lot",Other,"Rap/Hip hop",Invisibility,Healthy,"Doctor or nurse",Health
USA,TX,2012,"11        ",Male,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2015,"12        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2012,"12        ",Female,18,Right-Handed,63,8,59.5,2,Bus,7,.55,55,Swimming,1000,900,1000,900,1000,700,8.5,"Left foot",6,6.5,"Ring finger",June,Winter,No,No,Poultry,"Soft drink (caffeinated)",Art,4,10,4,"Yes - other","Text messaging",60,65,30,0,51,10,0,0,20,8,20,7,0,5,"A lot","Graduate degree",Other,"Freeze time",Happy,"Religious figure",Health
USA,TX,2019,"10        ",Female,14,,170cm,25,159,2,Bus,20-30,.523,38,Other,471,540,684,658,433,893,25,"Same length",70,75,"Ring finger",November,Winter,No,No,Desserts,Tea,Other,6-7,8-9,7,"Yes - broadband connection","In person",5,7,12,1,0,30,4,1,0,0,0,40,1,5,Some,Other,Other,Telepathy,Famous,Actor,Other
USA,TX,2011,"12        ",Male,18,Right-Handed,182,26,180,1,Car,9,.359,34,Running/Jogging,845,840,588,,497,508,26,"Same length",79,83,"Ring finger",November,Winter,No,No,Pizza/Pasta,Water,"Computers and technology",7,8,3,"Yes - broadband connection","Text messaging",30,25,10,0,0,5,1,1,2,8,10,0,0,0,"Very little","Undergraduate degree","Rock and roll","Freeze time",Happy,Friend,"Education/Youth development"
USA,TX,2016,"12        ",Male,17,Right-Handed,177,27,188,2,Car,17,.275,42,Soccer,900,580,760,720,600,950,28,"Left foot",79,85,"Ring finger",May,Summer,No,No,Poultry,Tea,"Mathematics and statistics",7,9,4,"Yes - other","Text messaging",40,25,4,.5,10,3,4,0,2,3,5,3,0,2,"A lot","Graduate degree",Gospel,Telepathy,Happy,"Business person","Arts, culture, sports"
USA,TX,2012,"8         ",Male,14,Right-Handed,152,22.5,163,1,Car,10,0.469,73,Soccer,,,,,,,22.5,"Same length",70,70,"Same length",May,Winter,Yes,No,"Rice/Noodle dishes","Soft drink (caffeinated)",Science,6,4,5,"Yes - broadband connection","In person",0,0,0,4,0,7,41,71,0,21,21,1,0,0,None,Other,"Rock and roll","Freeze time",Happy,Other,Other
USA,TX,2015,"4         ",Male,10,Left-Handed,137,19,53,2,Car,"7 ",0.748,43,Bowling,1000,1000,1000,1000,21,100,19,"Same length",60,65,"Ring finger",December,Summer,No,No,Other,Milk,Art,9,10,6,"Yes - broadband connection","In person",3,2,2,0,1,3,1,2,1,2,3,1,2,0,"A lot","Graduate degree",Pop,"Freeze time",Happy,Friend,Health
USA,TX,2015,"5         ",Male,11,Right-Handed,153,25,155,2,Car,2,0.554,80,Basketball,850,850,500,500,0,0,25,"Same length",100,75,"Index finger",March,Summer,Yes,No,Breads/Sandwiches,Water,Art,9,8,7,"Yes - broadband connection","In person",0,0,10,0,5,8,5,0,0,0,2,5,0,5,Some,"Some college",Techno/Electronic,"Freeze time",Happy,Friend,"International aid"
USA,TX,2021,"12        ",Male,17,Right-Handed,185,23,184,1,Car,8,.088,55,Soccer,900,900,900,900,900,900,24,"Left foot",85,75,"Index finger",August,Summer,No,No,Meat,Water,"Physical education",8,8,6,"Yes - other","In person",50,50,20,4,,,,,,,,,,,,,,,,,
USA,TX,2012,"11        ",Female,17,Right-Handed,164,23,50,1,Car,5,.422,,Other,800,800,1000,1000,500,600,23,"Same length",50,67,"Ring finger",October,Fall,No,No,Fruit,Water,Science,7,9,4,"Yes - other","Text messaging",40,40,25,2,5,7,3,0,1,40,4,7,5,2,"A lot","Graduate degree",Other,"Freeze time",Happy,"Religious figure",Health
USA,TX,2016,"12        ",Female,17,Right-Handed,160.2,24.6,165.2,1,Car,3,.862,51,Basketball,1000,1000,1000,1000,100,100,24.6,"Same length",12,10,"Index finger",August,Spring,No,No,Seafood,Tea,History,7,5,5,"Yes - other","Text messaging",45,53,55,20,15,100,50,0,160,155,155,5,10,9,"Very little",,"Rap/Hip hop",Telepathy,Healthy,Relative,"Arts, culture, sports"
USA,TX,2014,"6         ",Male,11,Right-Handed,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2012,"11        ",Male,18,Right-Handed,180,27,182,1,Car,15,.26,66,"Football (American)",700,800,700,600,800,900,28,"Left foot",7,8,"Ring finger",July,Fall,No,No,Meat,"Soft drink (caffeinated)",History,7,9,4,"Yes - broadband connection","In person",30,30,6,2,10,15,5,0,10,0,6,20,0,7,Some,"Graduate degree",Country,Fly,Happy,"Religious figure",Religious
USA,TX,2019,"12        ",Male,17,Left-Handed,180.3,25.9,long,6,Car,15,.276,26,Soccer,0,0,0,0,950,800,25.9,"Right foot",110,120,"Ring finger",December,Winter,Yes,No,Salads,Water,History,6,8,3,"Yes - broadband connection","Text messaging",500,200,6,0,1,24,3,5,10,4,10,2,8,2,,"Some college","Rock and roll",Fly,Healthy,Other,"Arts, culture, sports"
USA,TX,2016,"12        ",Male,17,Right-Handed,170,26,173,1,Car,15,0.316,40,Running/Jogging,950,950,900,900,850,845,26,"Same length",73,74,"Ring finger",April,Winter,No,No,Other,Water,English,5,11,4,"Yes - broadband connection","Internet chat or instant messaging",50,50,7,1,5,4,6,11,6,2,27,15,0,3,Some,"Graduate degree","Rock and roll","Freeze time",Happy,Friend,Environment
USA,TX,2018,"12        ",Female,17,Left-Handed,164,23,162,1,Car,15,.395,37,Skateboarding/Rollerblading,1000,700,600,600,300,300,23,"Same length",78,74,"Index finger",June,Winter,Yes,Yes,Fruit,"Soft drink (caffeinated)",Music,6,13,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",50,70,15,7,5,30,0,0,40,40,30,25,7,25,Some,"Graduate degree","Heavy metal",Invisibility,Famous,"Musician or singer","Arts, culture, sports"
USA,TX,2018,"12        ",Male,17,Right-Handed,170,35,170,1,Car,50,7,20,Cycling,1000,1000,1000,1000,200,400,35,"Same length",28,33,"Ring finger",August,Fall,No,Yes,Fruit,Coffee,Science,6,6,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",30,30,15,8,3,6,0,6,12,6,16,6,0,6,"Very little",Other,Other,Invisibility,Happy,Other,Environment
USA,TX,2015,"4         ",Male,9,Right-Handed,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2014,"12        ",Male,17,Right-Handed,172,24,176,2,Bus,15,0.42,35,Baseball/Softball,6,5,3,4,1,2,24,"Same length",70,75,"Ring finger",September,Spring,Yes,No,Meat,Tea,Other,71,10,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",,,5,1,1,4,2,1,2,1,2,3,0,3,Some,Other,Other,Fly,Rich,"Sports person",Health
USA,TX,2022,"12        ",Male,17,Right-Handed,182,,,1,Bus,25,.35,41,Basketball,800,550,700,500,600,1000,,"Same length",,,"Ring finger",September,Winter,No,No,Meat,Water,"Physical education",5,7,5,"Yes - broadband connection","Text messaging",200,350,8,4,2,4,4,10,6,4,6,1,6,2,Some,Other,"Rap/Hip hop",Invisibility,Happy,"Sports person",Environment
USA,TX,2019,"12        ",Female,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2016,"6         ",Female,12,Left-Handed,165,20,160,2,Bus,10,0.26,47,Other,310,578,166,209,727,1000,23,"Left foot",60,63,"Ring finger",January,Spring,No,No,Desserts,Water,"Social studies",7,9,6,"Yes - broadband connection","Text messaging",65,80,6,2,4,2,6,3,4,4,9,5,1,1,Some,"Graduate degree",Pop,Fly,Happy,Other,"International aid"
USA,TX,2011,"12        ",Female,18,Right-Handed,167,23,169,2,Car,7,.312,34,Tennis,600,700,800,,1000,1000,24,"Left foot",110,80,"Index finger",January,Spring,Yes,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",7,9,4,"Yes - broadband connection","In person",100,100,30,2,3,6,9,2,12,5,17,3,0,3,"A lot","Graduate degree",Country,"Freeze time",Happy,"Coach or club leader",Health
USA,TX,2015,"4         ",Male,8,Right-Handed,131,20,134,1,Car,30,0.773,52,Golf,42,52,32,59,600,1000,20,"Same length",80,81,"Ring finger",October,Summer,No,No,Other,Water,Science,12,20,4,"Yes - dial-up connection","In person",0,0,7,0,0,1,0,5,0,0,0,0,0,0,"A lot","Graduate degree",Other,Telepathy,Happy,Friend,"Wildlife, animals"
USA,TX,2014,"4         ",Male,9,Right-Handed,144,25,139,2,Walk,1,,,Soccer,1000,1000,1000,1000,800,900,23,"Right foot",80,80,"Index finger",June,Winter,No,Yes,"Rice/Noodle dishes","Sports drink","Physical education",9,0,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",0,0,7,1,8,2,12,11,10,5,13,12,11,5,Some,Other,"Rock and roll",Fly,Famous,Other,Other
USA,TX,2018,"12        ",Female,17,Right-Handed,162.5,22.5,60,1,Walk,20,0.503,89,Running/Jogging,1000,1000,1000,1000,497,497,,,,,"Ring finger",September,Winter,Yes,No,Pizza/Pasta,Water,Science,9,7,5,"Yes - other","Cell phone",50,50,,,,,,,,,,,,,Some,"Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,Relative,"Wildlife, animals"
USA,TX,2024,"12        ",Female,16,Right-Handed,160,23,151,2,Bus,15,0.34,42,Soccer,1000,1000,1000,1000,500,80023,23,"Same length",75,75,"Same length",September,Winter,No,No,Pizza/Pasta,Water,Science,7,9,6,"Yes - broadband connection","Text messaging",47,83,10,14,5,14,10,1,5,6,6,7,7,7,Some,"Graduate degree",Pop,Telepathy,Happy,Relative,"Wildlife, animals"
USA,TX,2023,"12        ",Male,18,Right-Handed,5’6,8inch,58inc,2,Car,5,.423,,Other,,,,,,,,"Same length",,,"Ring finger",December,Fall,No,No,Meat,Water,Other,5,8,3,"Yes - broadband connection",,1,3,1,3,3,0,25,3,,,,,,,Some,,Other,Invisibility,Rich,"Business person","Wildlife, animals"
USA,TX,2014,"12        ",Male,17,Right-Handed,173,35,180,2,Car,5,0.419,71,Athletics,6,7,7,8,10,10,35,"Same length",90,80,"Index finger",November,Fall,No,,Pizza/Pasta,Water,Art,7,4,8,"Yes - other","In person",0,0,1,0,1,3,2,1,1,0,1,2,8,1,Some,"Some college","Rap/Hip hop",Invisibility,Healthy,Relative,Health
USA,TX,2021,"12        ",Female,17,Right-Handed,170,23,169,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2019,"12        ",Male,16,Right-Handed,185,30,191,1,Car,10,.295,45,"Football (American)",20,6,7,8,1000,1000,30,"Same length",86,83,"Index finger",November,Fall,No,No,"Rice/Noodle dishes",Water,"Physical education",5,8,5,"Yes - broadband connection","In person",207,308,8,0,0,1,5,0,5,4,3,0,0,0,None,"Graduate degree","Rap/Hip hop",Invisibility,Happy,"Musician or singer","Education/Youth development"
USA,TX,2016,"6         ",Male,12,Right-Handed,147.3,22,76.2,1,Car,20,3,46,"Martial Arts",636,444,305,497,1000,1000,22,"Same length",76.2,76,"Index finger",September,Summer,Yes,No,Meat,"Soft drink (caffeinated)",Science,9,12,5,"Yes - broadband connection","In person",0,0,8,0,2,2,3,28,0,0,28,0,0,1,Some,"Graduate degree",Other,"Freeze time",Happy,"Business person",Health
USA,TX,2013,"12        ",Female,18,Right-Handed,157,22,143,1,Car,3,0.32,37,Dancing,100,100,100,300,500,700,21,"Right foot",70,70,"Same length",March,Winter,No,,Meat,Water,English,5,8,3,"Yes - other","Text messaging",900,1000,1,1,2,0,2,0,1,4,4,1,24,2,"A lot","Graduate degree",Country,Telepathy,Rich,"Musician or singer","International aid"
USA,TX,2015,"12        ",,17,Right-Handed,,,,2,Car,9,.304,38,Dancing,1000,1000,1000,500,800,800,,"Left foot",,,"Ring finger",February,Winter,Yes,No,Fruit,Water,English,6,10,4,"Yes - other","Text messaging",53,80,30,25,0,35,168,0,17,168,50,40,63,0,"Very little","Graduate degree",Reggae,Fly,Rich,Other,"Arts, culture, sports"
USA,TX,2012,"12        ",Male,17,Right-Handed,170,32.5,166,2,Car,10,.323,,Walking/Hiking,600,650,600,500,700,700,32.5,"Same length",7,8,"Ring finger",September,Winter,No,No,"No favorite",Tea,English,6,8,6,"Yes - broadband connection",,10,17,15,2,2,3,3,17,3,3,4,1,1,20,"Very little","Graduate degree","Heavy metal",Fly,Happy,Other,Other
USA,TX,2016,"12        ",Male,16,Right-Handed," 170",24,155,1,Car,15,.322,35,Other,600,600,600,600,200,200,24,"Same length",74,76,"Ring finger",December,Fall,Yes,No,"Rice/Noodle dishes",Water,Music,8,10,6,"Yes - broadband connection","In person",75,75,5,.5,6,6,.5,.5,4,6,8,8,6,1,"A lot","Undergraduate degree","Rap/Hip hop","Freeze time",Happy,Teacher,"Education/Youth development"
USA,TX,2016,"5         ",Female,11,Right-Handed,155,22,148,3,Skateboard/Scooter/Rollerblade,5,54,45,Walking/Hiking,1000,800,1000,900,0,300,23,"Left foot",10,6,"Index finger",January,Summer,No,No,Other,Water,Science,8,6,4,"Yes - other","Cell phone",5,6,7,1,1,5,5,1,1,1,1,4,0,0,"Very little",Other,Pop,Fly,Happy,Other,"Wildlife, animals"
USA,TX,2014,"12        ",Male,17,Right-Handed,163,26,63,2,Car,10,0.2,47,Other,422,492,412,326,390,551,26,"Same length",90,95,"Ring finger",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2023,"12        ",Female,18,Right-Handed,170cm,23cm,168cm,2,Car,38,.295,45,Walking/Hiking,759,759,610,369,"1,000","1,000",23cm,"Same length",65mm,76.2,"Ring finger",April,Fall,Yes,No,Pizza/Pasta,Water,Science,7,9,4,"Yes - broadband connection","Text messaging",7,10,4,"1 1/2",1,7,0,2,1,1,3,15,10,4,Some,"Graduate degree",Other,Telepathy,Healthy,Relative,Environment
USA,TX,2023,"12        ",Female,18,Right-Handed,160.2,25.4,163,1,Car,15,0.393,42,None,50,50,50,50,50,50,25.5,"Same length",75,70,"Index finger",April,Spring,No,No,Meat,"Soft drink (caffeinated)","Mathematics and statistics",7,8,6,"Yes - other","Myspace, Facebook, other social networking sites, or blog",50,50,6,2,8,8,3,2,24,24,8,8,0,0,Some,"Graduate degree",Other,Telepathy,Happy,Relative,"Education/Youth development"
USA,TX,2021,"12        ",Female,18,Right-Handed,157.4,24.1,176.2,1,Car,7,0.797,45,Tennis,700,800,800,500,300,400,24.5,"Left foot",61,66,"Ring finger",June,Fall,No,No,Pizza/Pasta,Water,"Social studies",6,9,,"Yes - broadband connection","Text messaging",20,15,2,2,5,5,6,0,5,2,8,2,0,8,"A lot","Graduate degree","Rhythm and blues (R&B)","Freeze time",Happy,"Coach or club leader","International aid"
USA,TX,2019,"12        ",Female,17,Right-Handed,158.5,23,150,2,Car,2,.491,40,Soccer,200,300,1000,1000,100,100,24,"Left foot",6,6.5,"Ring finger",July,Fall,No,No,Seafood,Water,English,7,7,4,"Yes - broadband connection","Text messaging",100,100,5,1,4,5,8,0,5,4,4,6,0,3,Some,"Graduate degree",Country,Telepathy,Happy,Relative,Health
USA,TX,2021,"11        ",Male,17,Right-Handed,189,26,185,1,Car,10,0.334,44,Other,636,471,406,289,572,781,,,,,,July,Winter,No,No,"No favorite",Coffee,"Computers and technology",9,12,7,"Yes - broadband connection","Internet chat or instant messaging",0,0,10,0,0,14,0,35,0,24,50,8,0,4,None,"High school","Rap/Hip hop","Freeze time",Happy,"Musician or singer",Other
USA,TX,2018,"12        ",Male,18,Right-Handed,176.7,25.4,175,1,Car,7,0.3,43,Golf,50,1000,1000,900,1000,500,25.5,"Same length",7.3,8.2,"Ring finger",July,Summer,Yes,No,Seafood,Water,History,"7 ",10,4,"Yes - broadband connection","In person",10,10,15,.25,2,2,8,5,10,10,2,2,30,5,"Very little","Graduate degree",Pop,"Super strength",Happy,"Business person",Religious
USA,TX,2013,"12        ",Female,18,Right-Handed,18.5,24.5,177,2,Car,5,0.312,42,Walking/Hiking,604,422,540,460,631,631,24.5,"Same length",180.5,180.5,"Ring finger",September,Summer,No,No,Pizza/Pasta,Water,Science,7,8,4,"Yes - dial-up connection","In person",0,0,7,0,5,2,1,0,2,1,7,8,0,3,Some,"Graduate degree",Other,Telepathy,Happy,"Religious figure","International aid"
USA,TX,2015,"12        ",Male,17,Right-Handed,83,30,53,1,Car,5,.177,39,Soccer,1000,600,800,400,700,900,30,"Same length",70,80,"Ring finger",January,Summer,No,No,Meat,Water,"Physical education",6,8,6,"Yes - broadband connection","Text messaging",40,50,12,1,25,5,10,3,3,5,5,12,15,2,Some,"Undergraduate degree",Other,"Freeze time",Rich,"Business person",Health
USA,TX,2014,"12        ",Female,17,Right-Handed,155,23,158,2,Bus,30,.387,.59,Other,503,1000,1000,1000,503,503,23,"Same length",79,85,"Ring finger",November,Winter,No,No,Desserts,Water,History,7,13,6,"Yes - other","Text messaging",0,0,10,0,5,5,5,0,0,0,5,3,0,3,Some,"Graduate degree",Classical,Telepathy,Happy,Other,"Wildlife, animals"
USA,TX,2020,"12        ",Female,17,Right-Handed,168.6,"20.8 ",167.4,1,Car,15,.78,71,Other,1000,1000,900,900,600,900,21.6,"Left foot",26,22,"Index finger",June,Winter,No,Yes,Pizza/Pasta,Water,Science,7,8,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",9,13,5,2,30,31,7,0,19,13,30,29,0,7,"A lot","Graduate degree","Punk rock",Invisibility,Happy,Relative,Environment
USA,TX,2016,"12        ",Male,17,Right-Handed,182,26,180,1,Car,8,.347,38,"Football (American)",898,610,91,209,703,609,26,"Same length",98,102,"Ring finger",January,Summer,Yes,No,"Rice/Noodle dishes",Water,History,8,7,4,"Yes - broadband connection","Text messaging",35,40,6,0,4,8,2,3,1,4,2,8,0,8,Some,"Undergraduate degree","Rap/Hip hop","Freeze time",Rich,Other,Environment
USA,TX,2014,"12        ",Female,17,Right-Handed,166,25,166,1,Car,10,.437,46,Walking/Hiking,400,300,300,300,700,700,25,"Same length",95,102,"Ring finger",August,Fall,Yes,No,Pizza/Pasta,Water,Art,8,7,3,"Yes - broadband connection","Text messaging",40,40,5,2,6,10,3,0,3,20,15,0,0,3,Some,"Graduate degree","Rock and roll",Fly,Happy,Relative,"Arts, culture, sports"
USA,TX,2024,"11        ",Male,16,Right-Handed,169,26,161,1,Car,6,0.313,49,Running/Jogging,750,750,750,750,750,750,26,"Same length",95,103,"Ring finger",July,Summer,No,No,"No favorite",Water,"Mathematics and statistics",8,10,4,"Yes - other","Text messaging",150,130,6,1,1,3,10,5,10,8,15,0,6,2,Some,"Graduate degree","Rap/Hip hop",Fly,Rich,Actor,Health
USA,TX,2023,"12        ",Female,17,Ambidextrous,163.3,24,157,1,Car,25,.375,50,Skateboarding/Rollerblading,824,578,909,658,567,497,24,"Same length",80,85,"Ring finger",January,Fall,Yes,No,"Rice/Noodle dishes",Water,Other,5,8,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",5,7,32,5,6,8,28,5,37,24,5,3,14,5,"A lot","Graduate degree",Other,Fly,Rich,Actor,Environment
USA,TX,2019,"12        ",Female,16,Right-Handed,157.8,26,155,1,Car,"5,20",.66,32,Dancing,503,241,262,246,513,900,24,"Right foot",110,80,"Index finger",November,Fall,No,No,Seafood,Water,"Mathematics and statistics",5,7,2,"Yes - broadband connection","Cell phone",8,25,10,10,10,5,21,7,20,5,20,20,0,5,"A lot","Graduate degree","Rhythm and blues (R&B)",Invisibility,Happy,"Coach or club leader",Health
