Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,OH,2016,"8         ",Female,13,Right-Handed,160,23,158,3,Car,20,0.345,40,Swimming,1000,700,500,800,200,700,25,"Left foot",80,75,"Ring finger",July,Summer,No,No,Poultry,Water,"Mathematics and statistics",7,9,5,"Yes - broadband connection","In person",10,10,4,2,18,12,0,5,5,18,10,10,0,10,Some,"Graduate degree",Pop,Fly,,Relative,Religious
USA,OH,2013,"4         ",Male,10,Right-Handed,147,23,150,1,Car,20,0.7,4,Soccer,0,0,0,100,10000,10000,24,"Same length",7,5,"Index finger",December,Fall,Yes,No,Desserts,"Sports drink","Physical education",10,12,4,"Yes - other",E-mail,0,0,40,0,1,10,20,0,0,0,0,4,2,5,Some,"Less than high school","Rap/Hip hop",Fly,Famous,"Sports person","Education/Youth development"
USA,OH,2012,"5         ",Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,OH,2022,"6         ",Female,12,Right-Handed,154,21,162,1,Bus,25,0.13,45,Gymnastics,999,960,985,910,10,10,21,"Same length",80,70,"Index finger",July,Fall,No,No,Breads/Sandwiches,Water,"Social studies",7,6,6,"Yes - other","In person",3,6,12,0.5,3,8,10.5,1,3,1,8,1,0,1,Some,"Graduate degree",Country,Fly,Happy,"Religious figure",Health
USA,OH,2019,"4         ",Female,"10 ",Right-Handed,151,22,146,1,Car,10,1.114,54,Soccer,340,420,500,220,100,550,23,"Left foot",80,80,"Same length",August,Spring,Yes,No,"No favorite",Water,History,,12,6,"Yes - other","In person",0,3,3,2,3,5,5,2,0,0,4,5,0,1,None,"Graduate degree",Pop,Telepathy,Happy,Relative,"Wildlife, animals"
USA,OH,2019,"12        ",Male,17,Right-Handed,5'9,10,,,,,,,Basketball,,,,,,,,"Right foot",,,"Ring finger",August,Summer,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,"Freeze time",Rich,,"Education/Youth development"
USA,OH,2016,"7         ",Female,14,Right-Handed,5.3,5,10,2,Walk,10,20,42,Basketball,10,20,100,2,20,20,5,"Same length",10,10,,October,Summer,Yes,No,"No favorite",Water,Music,9,6,2,"Yes - other",Other,10,20,2,2,1,5,2,1,1,1,2,1,2,2,None,"Some college",Other,Telepathy,Rich,Other,Health
USA,OH,2019,"12        ",Female,17,Left-Handed,173,22,,1,Car,6,0.45,32,Dancing,900,900,900,500,1000,1000,22,"Same length",80,80,"Index finger",April,Summer,Yes,No,Pizza/Pasta,Water,Art,6,9,10,"Yes - broadband connection","Internet chat or instant messaging",100,200,20,1,1,3,0,0,4,5,10,3,16,2,"Very little","Graduate degree",Other,Telepathy,Happy,"Doctor or nurse",Other
USA,OH,2022,"7         ",Female,13,Left-Handed,60.2,8,56,1,Car,2,0.483,78,Other,25,0,0,0,0,1000,8,"Same length",,,,,,,,,,,,,,,,,,8,2,1,2,4,0,5,4,3,5,,,"A lot",Other,"Rap/Hip hop",Telepathy,Happy,Other,Other
USA,OH,2020,"8         ",Male,14,Right-Handed,173,28,158,1,Bus,10,0.369,45,"Football (American)",0,0,500,0,500,1000,28,"Same length",70,90,"Ring finger",September,Fall,No,No,Desserts,"Soft drink (caffeinated)","Physical education",7,10,4,"Yes - broadband connection","Text messaging",100,350,3,1,1,1,2,5,2,2,5,0,0,0,"Very little",Other,"Rap/Hip hop","Freeze time",Famous,"Sports person",Other
USA,OH,2016,"8         ",Female,13,Right-Handed,158,21.5,145,1,Car,15,0.637,42,Other,900,900,1000,900,1000,1000,21.5,"Same length",67,65,"Index finger",February,Spring,No,No,Desserts,Water,Art,8,10,5,"Yes - broadband connection","Text messaging",10,5,30,0,8,2,0,4,5,1,15,0,0,1,"A lot","Graduate degree",Pop,Fly,Happy,Other,"Wildlife, animals"
USA,OH,2020,"12        ",Female,17,Right-Handed,5'4.4,25.1,,1,Car,10,.35,47,Baseball/Softball,1000,1000,1000,711,658,914,25.1,"Same length",,,,February,Summer,Yes,Yes,"Rice/Noodle dishes",Water,"Social studies",8,10,3,"Yes - other","Text messaging",70,61,10,2,4,1,1,0,10,4,2,6,9,2,"Very little","Graduate degree",Other,"Freeze time",Rich,Actor,"Wildlife, animals"
USA,OH,2013,"12        ",Female,18,Right-Handed,125,22,143,1,Car,7,.445,33,Tennis,1000,1000,1000,1000,1000,1000,21,"Right foot",69,68,"Index finger",June,Summer,No,No,Salads,Water,English,7.5,9,3,"Yes - broadband connection","Cell phone",20,15,25,1,6,7,,0,7,7,7,5,6,3,Some,"Graduate degree","Rhythm and blues (R&B)",Invisibility,Happy,"Coach or club leader",Health
USA,OH,2015,"8         ",Female,14,Right-Handed,162,40,140,1,Walk,3,0.159,66,Athletics,700,500,1000,1000,400,1000,40,"Same length",20,20,"Same length",February,Summer,No,No,Meat,"Sports drink","Physical education",5,9,4,"Yes - broadband connection","In person",150,200,80,4,8,3,17,0,4,10,1,6,2,1,"A lot","Some college","Rap/Hip hop",Invisibility,Rich,"Coach or club leader",Health
USA,OH,2023,"12        ",Female,17,Right-Handed,163,26,167,1,Car,4,0.462,44,Running/Jogging,658,316,401,160,16,690,25,"Right foot",70,71,"Ring finger",March,Fall,Yes,No,Breads/Sandwiches,Water,Art,8,7,6,"Yes - broadband connection","In person",4,9,12,3,2,10,15,0,12,2,2,4,13,6,"Very little","Graduate degree",Pop,Fly,Happy,"Musician or singer",Environment
USA,OH,2019,"12        ",Female,17,Right-Handed,64,22,154,1,Car,7,0.28,35,Dancing,850,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,OH,2013,"9         ",Male,15,Ambidextrous,60,7.5,61.5,1,Car,15,0.453,53,Basketball,476,,,,,,,"Same length",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,OH,2018,"8         ",Male,13,Right-Handed,180,24,176,1,Walk,5,0.452,,Bowling,471,267,310,251,540,682,24,"Same length",71,70,"Index finger",October,Summer,No,No,Desserts,Water,Science,8,10,5,"Yes - broadband connection","Internet chat or instant messaging",0,0,9,1,2,3,1,25,2,.5,25,2,0,1,"Very little","Graduate degree","Rock and roll",Telepathy,Rich,Friend,Health
USA,OH,2023,"7         ",Male,13,Right-Handed,164,24,63,2,Car,20,.297,"20 ",Basketball,,,,,,,23,"Right foot",75,80,"Ring finger",September,Summer,Yes,No,Seafood,Water,History,4,8,2,"Yes - broadband connection","Cell phone",9,30,12,4,2,6,6,8,1,3,2,0,0,4,Some,"Graduate degree",Classical,"Freeze time",Healthy,Friend,Health
USA,OH,2020,"11        ",Male,16,Right-Handed,177.8,30.48,,1,Bus,15,1.931,41,Other,572,460,1000,588,717,1000,30.48,"Same length",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,OH,2020,"12        ",Male,18,Right-Handed,180,25.9,170,1,Car,"6 min",.593,40,Basketball,900,400,400,100,900,1000,25.9,"Same length",76.2,76.2,"Same length",May,Summer,Yes,No,Meat,Water,History,7,11,4,"Yes - broadband connection","Text messaging",30,30,7,1,2,1,0,10,10,5,3,0,28,1,"A lot","Some college","Rap/Hip hop",Fly,Rich,"Sports person",Health
USA,OH,2017,"12        ",Female,17,Right-Handed,165.1,22.9,164.5,1,Car,5,1.08,37,Baseball/Softball,0,700,500,600,0,800,23.5,"Right foot",6.5,60,"Index finger",January,Fall,No,No,Salads,Water,English,6,8,4,"Yes - other","Text messaging",30,40,5,2,4,2,2,1,2,3,1,3,30,5,Some,"Less than high school","Rap/Hip hop",Invisibility,Happy,Relative,"Wildlife, animals"
USA,OH,2023,"8         ",Male,14,Right-Handed,182,24,175,1,Car,15,.147,32,Soccer,50,25,10,50,60,80,25,"Left foot",93,95,"Index finger",September,Winter,Yes,No,Meat,"Sports drink",Other,7,5,4,"Yes - broadband connection","In person",3,60,5,1,3,4,18,2,1,1,4,5,3,7,"Very little","Graduate degree",Other,"Freeze time",Rich,"Sports person","Education/Youth development"
USA,OH,2019,"12        ",Male,17,Right-Handed,157,25.4,,1,Car,6,0.392,36,Baseball/Softball,600,400,500,800,200,1000,25,"Right foot",90,80,"Index finger",June,Winter,No,No,Pizza/Pasta,Tea,Science,7,4,4,"Yes - other","Text messaging","1,345","1,500",8,64,3,12,8,6,75,1,80,75,16,6,"A lot","High school","Rap/Hip hop",Invisibility,Famous,"Coach or club leader","International aid"
USA,OH,2013,"4         ",Female,10,Right-Handed,130,19,120,1,Other,20,0.87,50,Soccer,100,50,50,999,0,0,19,"Same length",60,50,"Index finger",April,Spring,Yes,No,Desserts,"Sports drink","Mathematics and statistics",7,6,2,"Yes - broadband connection","Text messaging",0,0,8,0,0,0,0,0,0,0,0,0,0,0,"Very little",Other,Pop,"Freeze time",Healthy,"Sports person","Arts, culture, sports"
USA,OH,2014,"12        ",Male,16,Right-Handed,68,25,72,2,Car,15,.348,51,Other,450,500,350,400,800,950,26,"Left foot",95,110,"Ring finger",December,Summer,No,No,Pizza/Pasta,Water,History,7.5,11,4,"Yes - broadband connection","Text messaging",38,41,7,0,10,3,6,1,2,5,4,5,0,0,Some,"Graduate degree","Rock and roll",Fly,Happy,"Musician or singer","International aid"
USA,OH,2023,"7         ",Male,13,Left-Handed,152.5,19,51,1,Bus,30,0.286,41,Other,102,96,0,567,535,770,19,"Same length",70,68,"Index finger",May,Fall,Yes,No,Poultry,Water,Other,11,6,3,"Yes - broadband connection","Internet chat or instant messaging",1,8,0,0,7,0,0,70,0,0,20,23,0,0,Some,"Graduate degree",Classical,Invisibility,Rich,Politician,Religious
USA,OH,2024,"7         ",Male,13,Right-Handed,164,25,158,1,Car,6,0.235,41,Lacrosse,,,,,,,24,"Right foot",90,90,"Same length",September,Summer,No,No,Meat,Milk,Music,8,10,4,"Yes - other","Cell phone",10,10,10,5,2,10,18,5,10,2,6,1,6,2,Some,"Undergraduate degree",Country,Fly,Happy,"Business person",Religious
USA,OH,2022,"6         ",Female,12,Right-Handed,153,22,157,1,Car,5,0.639,45,Running/Jogging,120,90,120,45,809,1000,22,"Same length",80,100,"Ring finger",March,Summer,No,No,Meat,"Soft drink (caffeinated)",English,8,10,7,"Yes - other","Internet chat or instant messaging",75,85,21,8,2,30,3,2,9,25,22,16,1,3,"Very little",Other,Gospel,Fly,Happy,Friend,Religious
USA,OH,2013,"12        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,OH,2022,"12        ",Female,17,Right-Handed,160,23,160,1,Car,4,0.396,41,Dancing,674,460,594,781,636,904,22,"Right foot",71,73,"Ring finger",July,Fall,No,No,Fruit,"Soft drink (caffeinated)","Mathematics and statistics",7.5,8,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",5,75,1,1,5,2.5,4,.25,10,3,14,8,27,4,"A lot","Graduate degree",Country,Fly,Happy,"Coach or club leader",Other
USA,OH,2015,"11        ",Male,16,Right-Handed,180,25.6," 175",1,Car,12,.312,52,Basketball,91,86,327,107,610,770,26,"Left foot",66,65,"Index finger",February,Summer,No,No,Meat,Water,"Mathematics and statistics",8,5,5,"Yes - broadband connection","Text messaging",0,0,0,0,0,2,3,2,0,0,50,3,1,1,"Very little","Graduate degree","Rock and roll",Invisibility,Happy,Relative,"Education/Youth development"
USA,OH,2020,"12        ",Male,17,Left-Handed,177,25,180,1,Car,5,0.257,40,Basketball,471,321,412,551,775,1000,25,"Same length",92,94,"Ring finger",August,Summer,Yes,No,Meat,Water,"Mathematics and statistics",8,4-8,4,"Yes - broadband connection","Internet chat or instant messaging",20,27,20,2,11,8,18,100,10,3,60,0,35,2,Some,"High school","Rap/Hip hop",Invisibility,Rich,Relative,"Wildlife, animals"
USA,OH,2023,"7         ",Female,13,Right-Handed,159,21.5,158,3,Car,7,0.449,47,Soccer,,,,,0,,22,"Left foot",85,90,"Ring finger",October,Fall,Yes,No,"Rice/Noodle dishes",Water,Other,8,8,3,"Yes - broadband connection","Text messaging",100+,100+,45,2,100,4,7,7,2,200,170,1,0,1,"A lot","Graduate degree",Pop,Telepathy,Rich,"Doctor or nurse","Wildlife, animals"
USA,OH,2018,"12        ",Male,18,Right-Handed,6,27,200,"1.5 ",Car,15,.451,35,Tennis,353,241,733,626,834,1000,27,"Same length",90,80,"Index finger",August,Spring,No,No,Meat,"Soft drink (caffeinated)",Other,7,9,2,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",15,15,9,15,1,2,4,1,140,140,15,15,0,11.5,"Very little","Graduate degree","Rap/Hip hop",Telepathy,Happy,"Business person","Education/Youth development"
USA,OH,2016,"4         ",Female,10,Right-Handed,,22,141,,,,,,,,,,,,,22,"Same length",60,70,"Ring finger",June,Fall,,,"No favorite",Milk,"Mathematics and statistics",,,,,,,,,,,,,,,,,,,,Some,,,Invisibility,Happy,,"Wildlife, animals"
USA,OH,2015,"8         ",Female,14,Right-Handed,166,25,169,1,Car,4,.443,46,Basketball,500,100,1000,1000,50,200,25,"Same length",85,95,"Ring finger",August,Fall,Yes,No,Pizza/Pasta,Water,"Mathematics and statistics",8,"9.5 ",3,"Yes - broadband connection","Text messaging",25,75,24,.25,1,27,3,0,20,10,1,16,1,1,"A lot","Graduate degree",Pop,"Freeze time",Happy,Relative,"International aid"
USA,OH,2012,"5         ",Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,OH,2019,"8         ",Female,13,Right-Handed,152,23,155,1,Bus,18,.455,36,Gymnastics,599,727,802,556,727,759,24,"Left foot",90,95,"Ring finger",June,Winter,No,No,"Rice/Noodle dishes",Water,English,7,9,5,"Yes - other","Text messaging",200,200,25,2,7,15,12,0,9,7,7,3,0,3,"A lot","Graduate degree",Pop,"Freeze time",Happy,Other,"Wildlife, animals"
USA,OH,2019,"7         ",Male,14,Right-Handed,160,24,157,1,Car,10,0.813,41,Golf,600,358,999,589,1000,1000,24,"Same length",80,80,"Same length",April,Summer,No,No,Other,"Energy drink","Physical education",9,6,7,"Yes - other","Text messaging",50,39,9,1.3,1,12,24,39,1,2.45,5,1,3,3,Some,"Graduate degree",Classical,Fly,Rich,"Business person","Wildlife, animals"
USA,OH,2018,"12        ",Female,17,Left-Handed,168,26,160,1,Car,7,.418,65,Baseball/Softball,1000,1000,1000,1000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,OH,2023,"11        ",Female,17,Ambidextrous,160,22,170,1,Walk,8,54,44,Other,1000,503,529,1000,70,70,22,"Same length",70,70,,July,Summer,Yes,No,Soups,Water,Art,8,13,3,"Yes - broadband connection","In person",0,0,0,0,2,0,3,1,0,0,3,1," 0",1,Some,"Graduate degree",Other,Invisibility,Rich,Other,Environment
USA,OH,2017,"8         ",Female,14,Right-Handed,161,24,147,1,Bus,10,1.118,56,Dancing,1000,0,0,1000,1000,1000,23,"Right foot",104,80,"Index finger",November,Spring,Yes,No,Desserts,Tea,English,6,4,13,"Yes - other","Text messaging",4,44,2,1,2,1,5,1,4,1,24,3,0,5,"Very little","Graduate degree","Heavy metal",Telepathy,Happy,"Musician or singer",Health
USA,OH,2019,"12        ",Male,16,Right-Handed,188,,,1,Car,5,0.410,,Basketball,1000,1000,1000,1000,750,750,,,90,82,"Index finger",January,Fall,No,No,Soups,"Powdered drink","Mathematics and statistics",7,10,5,"Yes - other","Text messaging",120,120,4,12,2,,,,,,,,,,"Very little","Graduate degree",,,,,
USA,OH,2023,"12        ",Male,17,Right-Handed,177.8,43,91,1,Car,7,0.36,34,None,1000,1000,1000,1000,500,500,43,"Same length",9,9.5,"Index finger",December,Spring,No,No,Pizza/Pasta,Water,"Social studies",7,8,5,"Yes - other","Cell phone",0,5,13,12,14,13,0,15,13,11,15,0,20,15,"Very little","Some college","Rap/Hip hop","Freeze time",Happy,Relative,Other
USA,OH,2022,"12        ",Female,17,Right-Handed,166,20,165,1,Car,17,.321,35,Gymnastics,500,500,500,500,1000,1000,20,"Same length",50,40,"Index finger",February,Winter,No,No,Fruit,Water,English,6,8,4,"Yes - other","Text messaging",30,30,5,5,3,5,5,0,5,5,5,5,9,2,"Very little","Graduate degree",Pop,Telepathy,Happy,Relative,"Arts, culture, sports"
USA,OH,2023,"8         ",Female,13,Right-Handed,160,23,161,1,Car,35,.579,49,Running/Jogging,572,807,460,733,900,990,23,"Right foot",75,70,"Index finger",April,Winter,Yes,No,Soups,Tea,"Social studies",7.5,8,4,"Yes - other","In person",1,118,7,1,20,8,10,30,10,1,90,3,0,4,"A lot","Graduate degree","Rock and roll","Freeze time",Healthy,Relative,"Education/Youth development"
USA,OH,2020,"12        ",Female,18,Right-Handed,77cm,26cm,77cm,1,Car,2,.568,53,Walking/Hiking,786,791,797,444,1000,1000,26cm,"Same length",100mm,101mm,"Ring finger",April,Fall,Yes,No,Pizza/Pasta,Water,Music,8,10,5,"Yes - other","In person",16,40,15,0,1,3,3,2,20,1,1,1,22,1,"A lot","Graduate degree","Punk rock",Telepathy,Happy,Relative,Health
USA,OH,2022,"7         ",Male,13,Right-Handed,69,9.5,67,1,Car,3-4,0.527,93,Golf,860,870,920,950,980,990,8.7,"Right foot",76.2,76.2,"Same length",December,Spring,Yes,No,Meat,"Sports drink","Physical education",9,7,3,"Yes - other","Text messaging","a lot","a bit",2.5,3,.5,1,2,3.5,5,1,10,0,7,.2,Some,"Graduate degree",Pop,"Freeze time",Famous,Relative,Religious
USA,OH,2022,"7         ",Female,13,Right-Handed,160,23.5,157,1,Car,20,.45,44,Soccer,150,150,700,700,10,10,25,"Left foot",750,750,"Same length",February,Winter,Yes,No,"No favorite",Tea,Other,5.5-7,10-11,4,"Yes - other","In person",40,50,36,1,8,27,4,4,3,3,10,3,0,2,Some,"Less than high school",Pop,Telepathy,Healthy,Other,Health
USA,OH,2015,"11        ",Male,16,Right-Handed,175.3,27.3,165.1,1,Car,20,.267,37,Basketball,600,600,700,500,100,900,27.7,"Left foot",90,102,"Ring finger",November,Winter,No,No,Meat,Water,"Mathematics and statistics",7,12,6,"Yes - broadband connection","Text messaging",45,65,21,1,2,1,22,22,1,2,5,2,0,1,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,"Business person","International aid"
USA,OH,2019,"12        ",Male,18,Right-Handed,185,27,190,1,Car,10,.355,43,Basketball,900,700,600,600,700,900,27,"Right foot",97,103,"Ring finger",September,Spring,No,No,Seafood,Water,Science,7,8,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog"," 30",33,5,1,3,5,8,8,10,3,1,2,16,6,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,"Sports person","Wildlife, animals"
USA,OH,2019,"7         ",Male,13,Right-Handed,,,,1,Bus,10," 0.43",58,Basketball,481,369,471,570,882,502,,,,,,January,Winter,Yes,No,"Rice/Noodle dishes",,,,,,,,,,,,,,,,,,,,,,,,,,,,Other
USA,OH,2011,"6         ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes - broadband connection","In person",0,030,30,30,2,112,11,10,0,0,30,7,2,0,"Very little","Some college",Pop,Invisibility,Happy,"Sports person",Other
USA,OH,2022,"11        ",Male,16,Right-Handed,172,25,172,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,OH,2022,"12        ",,17,Right-Handed,167,25,168,2,Car,15,0.509,30,Baseball/Softball,904,733,444,663,396,396,24,"Right foot",9,8.5,"Index finger",August,Fall,No,No,"Rice/Noodle dishes",Coffee,Art,3-5,3-5,4,"Yes - other","In person",33,45,23,2,5,5,0,10,56,2,101,10,0,7,Some,"Graduate degree",Other,"Freeze time",Rich,Other,"Arts, culture, sports"
USA,OH,2019,"12        ",Male,18,Right-Handed,185,30,,1,Car,15,0.333,51,Other,1000,1000,1000,1000,0,1000,29,"Same length",,,"Same length",April,Fall,Yes,Yes,Breads/Sandwiches,Water,English,6,9,4,"Yes - broadband connection","Internet chat or instant messaging",60,90,36,1,2,1,10,1,4,1,1,1,1,6,Some,"Graduate degree",Other,"Freeze time",Happy,Friend,Environment
USA,OH,2012,"7         ",Female,12,Right-Handed,160,24,162,2,Car,25,.35,57,Dancing,1,1,1,0,100,100,24,"Right foot",93,99,"Ring finger",February,Fall,Yes,No,"Rice/Noodle dishes",Tea,Other,6,10,4,"Yes - broadband connection","Text messaging",100,120,100,1,25,20,8,0,16,100,60,8,0,1,"A lot","Graduate degree",Pop,"Freeze time",Happy,Friend,Religious
USA,OH,2017,"8         ",Male,14,Right-Handed,60.52,23,162,2,Bus,15,0.934,37,Basketball,400,200,500,300,200,1000,23,"Same length",80,70,"Same length",March,Spring,No,No,Meat,Juice,Art,8,10,6,"Yes - other","In person",10,13,0,10,0,,20,50,100,50,100,70,100,100,"Very little","Less than high school","Rap/Hip hop","Freeze time",Famous,Other,Other
USA,OH,2020,"8         ",Male,13,Right-Handed,172,25,165,1,Bus,30,0.346,47,Baseball/Softball,900,850,950,850,600,500,24,"Right foot",26,30,"Ring finger",November,Summer,Yes,No,Poultry,Water,"Mathematics and statistics",8,6,4,"Yes - broadband connection","Text messaging",20,15,12,7,8,10,9,15,4,5,8,3,0,4,"Very little","Graduate degree","Rap/Hip hop",Fly,Healthy,"Sports person","Arts, culture, sports"
USA,OH,2023,"4         ",Female,10,Right-Handed,150,22,150,1,Car,7,0.357,43,Walking/Hiking,1k,700,200,600,400,500,20,"Right foot",70,65,"Index finger",March,Spring,No,No,"Rice/Noodle dishes",Milk,English,9:30,10-11,4,"Yes - broadband connection","In person",75,50,21,1,0,2,0,21,0,5,35,1,0,0,"Very little","Graduate degree",Techno/Electronic,Telepathy,Healthy,Other,Health
USA,OH,2019,"4         ",Male,10,Right-Handed,146,22,148,1,Bus,17,.158,49,Baseball/Softball,850,750,750,800,600,500,24,"Left foot",80,75,"Index finger",September,Summer,Yes,No,Pizza/Pasta,Water,"Computers and technology",9,10,4,"Yes - broadband connection","In person",0,0,1,0,1,3,4,2,,,,,,,,,,,,,
USA,OH,2023,"7         ",Male,13,Ambidextrous,161.5,25,151,1,Bus,15,0.454,66,Baseball/Softball,1000,960,900,850,450,690,23.5,"Right foot",75,80,"Ring finger",June,Summer,No,No,Meat,Water,"Physical education",9,10.30,5,"Yes - other","Text messaging",15,12,10,1,0,12,9,2,3,1,2,5,2,2,Some,"Graduate degree","Rap/Hip hop",Fly,Healthy,"Sports person","Wildlife, animals"
USA,OH,2016,"12        ",Female,22,Right-Handed,160,23,153,1,Walk,10,0.377,31,Soccer,1000,1000,1000,1000,1000,1000,22,"Right foot",78,76,"Index finger",October,Fall,No,No,Seafood,Water,"Mathematics and statistics",9,10,4,"Yes - other","Text messaging",100,100,50,1,15,24,10,0,10,20,100,5,4,0,"A lot","Graduate degree","Rock and roll","Freeze time",Happy,Relative,"Education/Youth development"
USA,OH,2023,"12        ",Female,17,Right-Handed,167,26,170,1,Car,4,.665,32,Walking/Hiking,176,299,257,850,941,1000,25,"Left foot",90,80,"Index finger",October,Summer,No,No,Pizza/Pasta,Water,English,8.5,9.5,3,"Yes - other","Cell phone",5,8,7,1,3,10,5,0,.5,1,3,0,10,3,Some,"High school",Pop,Invisibility,Happy,Other,Other
USA,OH,2011,"12        ",Male,17,Left-Handed,127,10,115,2,Car,2,.39,40,Running/Jogging,524,658,380,,957,1000,10,"Same length",8,9,"Ring finger",June,Winter,No,No,Meat,Tea,"Mathematics and statistics",8,10,4,"Yes - broadband connection","Text messaging",5,5,6,1,5,20,20,1,2,1,10,7,0,20,Some,"Undergraduate degree",Pop,"Freeze time",Rich,Friend,"Arts, culture, sports"
USA,OH,2024,"7         ",Female,13,Right-Handed,61cm,10,60cm,1,Bus,15,.0594,35,Athletics,1000,824,834,877,0,604,10cm,"Right foot",40mm,40mm,"Same length",October,Fall,No,No,Meat,Water,Art,7,6,5,"Yes - other","In person",30,45,6,15,2,2,7.5,8,5,4,0,30min,0,3,Some,"Graduate degree","Rap/Hip hop",Telepathy,Healthy,Other,Health
USA,OH,2021,"6         ",Male,12,Left-Handed,283,60,270,1,Car,7,.285,45,Soccer,8,9,6,5,7,4,60,"Same length",423,432,"Ring finger",November,Summer,Yes,No,Pizza/Pasta,Milk,"Physical education",9,11,5,"Yes - broadband connection","In person",0,0,,,,,,,,,,,,,Some,"Graduate degree",Jazz,Invisibility,Happy,Relative,"Education/Youth development"
USA,OH,2017,"7         ",Female,13,Ambidextrous,158,23,154,2,Car,35,.46,49,Baseball/Softball,900,900,500,900,500,500,23,"Same length",70,70,"Same length",November,Fall,Yes,No,Pizza/Pasta,Water,Science,7,10,5,"Yes - other","In person",5,4,54,.5,1.5,7,6,1,1,1,1,2,.5,.5,"Very little","Graduate degree",Pop,Telepathy,Healthy,Relative,Health
USA,OH,2019,"12        ",Male,17,Right-Handed,94,32,196,1,Car,5,.336,69,"Football (American)",,,,,,,31,"Right foot",78.5,80.5,"Ring finger",April,Summer,No,No,Meat,Water,History,7.5,8,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",8,7,10,0,2,5,12,2,10,1,10,7,0,4,Some,"Graduate degree","Rock and roll",Fly,Happy,"Coach or club leader",Religious
USA,OH,2023,"12        ",Female,16,Right-Handed,171,24,172,1,Car,5,.3,43,Baseball/Softball,775,759,551,433,401,380,24,"Same length",90,90,"Same length",September,Fall,No,No,"Rice/Noodle dishes",Water,"Social studies",7,10,5,"Yes - other","Text messaging",15,13,4,2,12,4,4,1,5,1,3,1,0,2,"A lot","Graduate degree",Pop,Telepathy,Happy,"Musician or singer","Arts, culture, sports"
USA,OH,2019,"6         ",Female,12,Left-Handed,"5'10""",,,2,Bus,35,0.422,41,Cycling,670,700,600,500,1000,1000,,"Right foot",,,"Ring finger",September,Fall,Yes,No,"Rice/Noodle dishes",Tea,Music,4,2,5,"Yes - other","Internet chat or instant messaging",90,100,8,0,0.5,1,1,8,7,6,9,1,0,0.5,Some,"Graduate degree","Punk rock","Freeze time",Rich,"Musician or singer","Arts, culture, sports"
USA,OH,2019,"12        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,OH,2017,"12        ",Female,17,Left-Handed,170.1,22.6,180,1,Bus,20,.956,46,Athletics,1000,1000,1000,500,0,300,22.5,"Same length",8.5,9.5,"Ring finger",June,Winter,Yes,No,Meat,Water,History,7,12,6,"Yes - other","Myspace, Facebook, other social networking sites, or blog",80,100,12,8,4,10,2,0,24,12,24,3,40,1,Some,"Graduate degree",Reggae,Telepathy,Happy,"Musician or singer",Health
