Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,AK,2021,"11        ",Male,16,Right-Handed,243.8,29,,1,Bus,20,,,Athletics,200,200,200,300,500,500,28,"Right foot",85,83,"Index finger",April,Summer,No,No,Seafood,Water,"Computers and technology",7,7,4,"Yes - other","Text messaging",10,10,25,16,,,,16,,,,,,7,"A lot","High school","Punk rock","Freeze time",Rich,Other,Health
USA,AK,2018,"12        ",Male,17,Right-Handed,186,30,193,1,Car,8,0.75,70,"Football (American)",500,100,50,650,200,1000,27,"Right foot",120,70,"Index finger",May,Summer,Yes,No,Meat,Water,"Physical education",6,12,5,"Yes - other","Internet chat or instant messaging",3,12,3,0,1,12,4,3,12,12,12,4,0,2,Some,"Graduate degree",Pop,Invisibility,Happy,"Sports person",Health
USA,AK,2021,"11        ",Male,17,Right-Handed,,,,1,Car,15,,,Skateboarding/Rollerblading,,,,,,,,,,,"Ring finger",September,Summer,No,No,"No favorite",Juice,Science,5,12,3,"Yes - other","In person",,,,,,,,,,,,,,,"A lot",,,Telepathy,Happy,Friend,"Arts, culture, sports"
USA,AK,2024,"12        ",Male,17,Right-Handed,163,26.99,88.9,2,Car,7,0.39,51,Basketball,5,6,7,8,10,9,26.99,"Same length",70,70.25,"Ring finger",February,Summer,Yes,No,Poultry,Water,"Computers and technology",7,10,5,"Yes - broadband connection","In person",20,30,60,40,7,20,12,70,70,5,100,10,0,5,Some,"High school","Rap/Hip hop","Freeze time",Rich,"Business person","Education/Youth development"
USA,AK,2021,"11        ",Female,16,Right-Handed,167,,,2,Car,15,0.374,53,Running/Jogging,759,636,497,273,80,305,,,,,,November,Fall,No,No,Meat,Water,English,7,8-9,5,"Yes - other","Text messaging",idk,"a lot",2,,,,,,,,,,,,,,,,,,
USA,AK,2023,"12        ",Female,18,Right-Handed,157,22,142,2,Walk,10,.47,42,"Hockey (Ice)",100,50,0,100,100,100,23,"Left foot",8.6,7,"Index finger",September,Winter,Yes,No,Pizza/Pasta,"Sports drink",History,7,8,6,"Yes - broadband connection","In person",10,4,4,1,8,1,12,2,4,1,6,0,0,8,"A lot","High school","Punk rock",Fly,Rich,"Coach or club leader","Wildlife, animals"
USA,AK,2023,"12        ",Female,17,Right-Handed,159,20,165,1,Car,15,0.519,38,Dancing,1000,800,800,700,400,500,23,"Same length",76,76,"Same length",June,Summer,Yes,No,Desserts,Juice,Art,6-7,5,6,"Yes - broadband connection","Text messaging",1,1,0,0,1,1,1,2,5,3,10,3,0,0,Some,"Undergraduate degree",Other,Telepathy,Rich,"Musician or singer","Arts, culture, sports"
USA,AK,2021,"11        ",Female,15,Right-Handed,172,24,140,1,Bus,"10 ",0.627,48,Dancing,706,727,545,503,299,385,23,"Right foot",8/2,7,"Index finger",November,Summer,Yes,No,Pizza/Pasta,"Soft drink (non-caffeinated)",Art,5-6,6-7,4,"Yes - broadband connection","Text messaging",200,200,2,1,3,3,2,2,4,3,3,2,4,1,"Very little","Some college","Punk rock",Telepathy,Healthy,Relative,Health
USA,AK,2021,"11        ",Male,15,Right-Handed,,,,1,Car," 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AK,2020,"12        ",Male,17,Right-Handed,147,19,129,2,Car,9,.543,121,Other,1000,1000,1000,1000,250,1000,19,"Same length",76,76,"Same length",June,Spring,Yes,No,Meat,Water,History,7,10,6,"Yes - other","Cell phone",20,20,12,2,0,40,12,30,50,30,120,45,0,14,Some,Other,"Rap/Hip hop",Invisibility,Happy,Relative,Environment
USA,AK,2020,"10        ",Male,16,Right-Handed,168,29,192,2,Car,18,.36,37,Gymnastics,642,717,658,583,800,750,25,"Right foot",7.5,7.7,"Ring finger",April,Fall,Yes,No,"Rice/Noodle dishes",Tea,"Mathematics and statistics",4,6,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",5,4,5,6,2,3,2,3,7,4,2,3,0,4,Some,"Some college",Pop,Telepathy,Rich,Other,Environment
USA,AK,2023,"12        ",Female,17,Right-Handed,167.6,25.4,,1,Car,20,0.391,29,Other,980,750,995,995,920,910,25.3,"Right foot",92,94,"Ring finger",January,Summer,No,No,Meat,"Soft drink (caffeinated)",English,4,8,5,"Yes - other","Text messaging",400,250,12,5,2,3,4,3,14,7,14,3,0,5,"A lot","Some college","Rhythm and blues (R&B)","Freeze time",Happy,Other,Health
USA,AK,2018,"12        ",Male,17,Right-Handed,185,26.67,181,1,Car,35,0.404,59,Basketball,900,900,900,900,300,1000,26.67,"Right foot",95,80,,February,Summer,No,No,Meat,Water,"Physical education",7,7,3,"Yes - broadband connection","Text messaging",300,300,30,2,4,2,50,0,20,10,60,0,25,0,Some,"Graduate degree","Rap/Hip hop",Telepathy,Healthy,"Sports person","International aid"
USA,AK,2023,"12        ",Female,17,Right-Handed,175,26.6,165,2,Bus,15,0.676,35,Basketball,2,3,4,1,6,5,25.9,"Right foot",101.6,101.6,"Same length",October,Summer,Yes,No,Pizza/Pasta,Water,"Physical education",6,7,7,"Yes - other","Text messaging",35,46,10,20,2,4,0,0,10,15,20,10,0,10,Some,"High school","Rap/Hip hop",Telepathy,Happy,Other,"International aid"
USA,AK,2017,"12        ",Female,16,Right-Handed,142,25,152,1,Car,10,4,44,Walking/Hiking,700,700,700,700,700,700,25,"Same length",70,60.5,"Index finger",January,Fall,Yes,No,Fruit,Water,English,8,13,6,"No internet connection","In person",22,18,28,7,,,,,,,,,,,,,,,,,
USA,AK,2023,"12        ",Male,17,Right-Handed,173,20.5,171,3,Car,10,.198,30,Other,1000,1000,1000,600,200,800,20.4,"Same length",98,101,"Ring finger",January,Summer,Yes,No,"Rice/Noodle dishes",Water,"Physical education",5,7,5,"Yes - broadband connection","Internet chat or instant messaging",100,1000,6,24,10,12,21,35,8,3,50,0,0,12,Some,"Some college",Other,"Freeze time",Rich,Relative,"International aid"
USA,AK,2024,"12        ",Male,16,Right-Handed,188,31,190,3,Bus,15,0.3,60,Other,700,500,300,800,1000,1000,32,"Left foot",100,90,"Ring finger",February,Winter,No,No,Pizza/Pasta,Water,"Computers and technology",8,10,4,"Yes - broadband connection","Text messaging",32,57,5,10,20,4,5,5,3,10,80,3,25,5,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,"Business person",Health
USA,AK,2021,"11        ",Female,15,Right-Handed,152.4,21,,2,Car,10-15,0.374,51,Skateboarding/Rollerblading,1000,545,64,481,53,310,21,"Same length",90,70,"Index finger",October,Fall,Yes,No,"Rice/Noodle dishes",Tea,Art,8-5,10-3,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog","a lot","a lot",20,20,15,50,10,0,50,50,50,20,0,10,Some,"Some college","Punk rock",Fly,Rich,Relative,"Wildlife, animals"
USA,AK,2021,"11        ",Male,16,Left-Handed,165.1,24.13,,2,Car,5,0.400,54,Basketball,10,5,1000,1000,10,100,24.13,"Same length",101.6,88.9,"Same length",October,Summer,No,No,"No favorite",Water,"Mathematics and statistics",10-5,8,4,"Yes - other","Text messaging",10,20,15,5,3,2,3,16,24,1,0,0,5,0,Some,"Graduate degree","Rap/Hip hop",Invisibility,Healthy,Other,Other
USA,AK,2023,"12        ",Male,17,Ambidextrous,173,20.5,171,3,Car,10,198ms,30,Other,1000,1000,1000,600,200,800,20.4,"Same length",98,101,"Ring finger",January,Summer,Yes,No,"Rice/Noodle dishes",Water,"Physical education",4-6,5-8,5,"Yes - broadband connection","Internet chat or instant messaging",100,1000+,6,24,10,12,21,35,8,3,50,0,0,12,Some,"Some college",Other,"Freeze time",Rich,Relative,"International aid"
USA,AK,2016,"11        ",Female,17,Right-Handed,154,22,151,1,Car,7,.4112,39,Other,800,800,900,750,100,100,21.6,"Right foot",68,70,"Ring finger",June,Summer,Yes,No,"No favorite",Water,Other,6,10,2,"Yes - other","Cell phone",70,230,14,7,11,9,5,5,20,70,30,4,40,9,"A lot","Graduate degree",Other,"Freeze time",Healthy,Friend,"Wildlife, animals"
USA,AK,2022,"12        ",Male,17,Right-Handed,5’9,10.5,25,1,Car,"30 ",0.999,82,"Football (American)",5,5,100,8,10,10,10,"Same length",3,3,"Same length",January,Summer,No,No,Meat,Water,"Physical education",7-6,7-8,4,"Yes - other","In person",10,20,"1hr ",10sec,0,1hr,2hr,0,5hr,1hr,1hr,1hr,0,30min,"Very little","Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Health
USA,AK,2022,"12        ",Male,17,Right-Handed,165,,,1,Bus,15,.338,53,"Football (American)",400,400,500,400,200,800,28cm,"Right foot",84,73,,,Fall,,,Meat,"Powdered drink",English,6,10,4,"Yes - other","Cell phone",4,5,2,1,3,1,1,3,1,3,4,1,2,1,Some,"Some college","Rap/Hip hop",Invisibility,Rich,Relative,Health
USA,AK,2016,"11        ",Female,17,Right-Handed,156,24,152,2,Car,7,0.368,43,Dancing,800,900,800,700,500,500,23,"Right foot",70,70,"Same length",January,Fall,Yes,No,Fruit,Water,Science,6,9,4,"Yes - broadband connection","Cell phone",49,63,20,2,15,70,25,0,7,7,5,10,0,2,Some,"Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,Relative,"Wildlife, animals"
USA,AK,2016,"11        ",Female,16,Left-Handed,155,23,156,2,Bus,45,0.349,36,Dancing,1000,1000,1000,1000,850,850,23,"Same length",66,72,"Ring finger",December,Summer,No,No,Other,Juice,Other,5,10,3,"Yes - broadband connection","Internet chat or instant messaging",40,40,6,0,35,5,4,2,20,3,20,0,9,1,"A lot","Graduate degree",Other,Telepathy,Happy,Relative,"International aid"
USA,AK,2023,"12        ",Male,17,Ambidextrous,178,11.6,180,1,Car,15,0.2,,Basketball,600,500,500,600,750,800,11.6,"Same length",2.6,2.8,"Ring finger",January,Summer,Yes,No,Fruit,Water,"Physical education",5-8,5-9,5,"Yes - dial-up connection","In person",250,250,21,2,16,14,28,4,14,10,19,5,0,0,"Very little","Graduate degree","Rap/Hip hop",Telepathy,Happy,"Sports person","Wildlife, animals"
USA,AK,2022,"12        ",Female,17,Left-Handed,5'1,20.32,59,1,Car,5min,0.144,34,Other,1000,1000,1000,534,125,486,20.32,"Same length",8,8,"Same length",August,Fall,Yes,No,Breads/Sandwiches,Water,Art,6,12,4,"Yes - other","Text messaging",6,7,1,0,0,8-10,5,0,10,2,2,8,0,3,None,"Some college","Rap/Hip hop",Invisibility,Rich,Relative,"Wildlife, animals"
USA,AK,2021,"11        ",Female,15,Right-Handed,167,9.6,,1,Car,15,0.735,,Walking/Hiking,1000,600,1000,500,0,10,9.5,"Right foot",700,750,"Ring finger",August,Summer,No,No,Fruit,Tea,Art,5,8,3,"Yes - broadband connection","Text messaging",12,10,26,1,2,14,2,0,60,1,8,9,0,5,Some,"Some college",Other,Invisibility,Rich,"Community leader or elder",Environment
USA,AK,2018,"12        ",Female,16,Left-Handed,160,22.5,156,1,Bus,10,0.317,45,None,800,600,1000,400,200,900,22.5,"Same length",60.5,60,"Index finger",May,Spring,No,No,"Rice/Noodle dishes",Water,Other,8.5,8,7,"Yes - broadband connection","In person",0,0,0,0,2,3,0,0,5,1,5,0,1,6,"A lot",Other,"Rhythm and blues (R&B)",Invisibility,Healthy,Relative,Religious
USA,AK,2021,"11        ",Female,15,Right-Handed,178,28,56,1,Bus,10,1.081,0.743,Walking/Hiking,998,1000,600,100,0,500,28,"Same length",69,69,"Same length",May,Winter,No,No,Seafood,Water,"Mathematics and statistics",9,7-8,5-7,"Yes - other","In person",?,?,16,3,0,156,9,0,6,7,24,5,30,5,"Very little","Graduate degree","Rhythm and blues (R&B)",Invisibility,Healthy,"Religious figure",Health
USA,AK,2017,"12        ",Female,17,Right-Handed,169,25,132,1,Bus,31,.46,48,"Hockey (Ice)",700,400,500,500,50,900,25,"Same length",9.5,9.5,"Same length",September,Summer,No,No,"Rice/Noodle dishes",Water,English,5,12,6,"Yes - other","Text messaging",150,150,15,5,1,20,1,0,25,30,30,0,4,20,Some,"Some college","Rap/Hip hop",Fly,Rich,Relative,"Wildlife, animals"
USA,AK,2021,"11        ",Female,15,Right-Handed,178,28,56,1,Bus,10,1.081,0.743,Walking/Hiking,998,1000,600,100,0,500,28,"Same length",69,69,"Same length",May,Winter,No,No,Seafood,Water,"Mathematics and statistics",9,7-8,5-7,"Yes - other","In person",?,?,16,3,0,156,9,0,6,7,24,5,30,5,"Very little","Graduate degree","Rhythm and blues (R&B)",Invisibility,Healthy,"Religious figure",Health
USA,AK,2024,"12        ",Male,17,Right-Handed,177.8,26.67,177,1,Car,10,.402,34,Basketball,300,300,300,800,800,800,27.6,"Left foot",95,90,"Index finger",October,Winter,No,No,Poultry,Water,Other,7,9,2,"Yes - other","Myspace, Facebook, other social networking sites, or blog",0,0,10,0,6,2,3,6,10,0,2,6,32,3,Some,"Undergraduate degree","Rap/Hip hop","Freeze time",Rich,"Coach or club leader",Health
USA,AK,2017,"12        ",Male,17,Right-Handed,169,24.5,156,2,Bus,15,0.482,50,Other,1000,802,807,503,0,251,25,"Left foot",63,98,"Ring finger",August,Summer,No,No,"Rice/Noodle dishes",Water,Science,"8 ",7,7,"Yes - broadband connection","Text messaging",19,25,5,,,,,,,,,,,,,,,,,,
USA,AK,2024,"12        ",Male,17,Right-Handed,,,,2,Car,10,,,"Football (American)",,,,,,,,"Same length",,,"Ring finger",May,Summer,No,No,Poultry,Water,History,7,9,7,"Yes - other","In person",4,6,,,,,,,,,,,,,"A lot","Some college","Rap/Hip hop",Invisibility,Rich,Relative,Other
USA,AK,2017,"12        ",Male,17,Right-Handed,180,26,187,2,Bus,40,.45,46,"Football (American)",1000,1000,1000,1000,0,0,26,"Same length",90,100,"Ring finger",November,Summer,No,No,Meat,Water,"Physical education",6,12,12,"Yes - other","Internet chat or instant messaging",20,10,3,0,1,24,3,8,2,24,4,2,0,0,"Very little","Graduate degree","Rhythm and blues (R&B)",Fly,Rich,"Sports person","Arts, culture, sports"
USA,AK,2024,"12        ",Female,17,Right-Handed,62,23.5,160.5,1,Car,15,0.416,"50 ",Basketball,1000,650,700,600,10,100,"23.5 ","Same length",6.9,6.6,"Index finger",April,Fall,Yes,No,"Rice/Noodle dishes",Juice,"Mathematics and statistics",3,12,4,"Yes - other","Internet chat or instant messaging",10,14,20,6,10,4,4,6,10,6,6,10,0,5,Some,"High school","Rap/Hip hop",Telepathy,Rich,Other,Health
USA,AK,2021,"11        ",Male,16,Right-Handed,181,26,,2,Skateboard/Scooter/Rollerblade,10,,,Skateboarding/Rollerblading,800,750,800,600,600,700,26,"Same length",10,11,"Ring finger",January,Summer,No,No,Fruit,"Energy drink",English,8,7,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",50,50,6,2,9,1,10,6,8,8,8,0,0,7,"Very little","Some college","Punk rock",Invisibility,Famous,"Musician or singer",Environment
USA,AK,2022,"10        ",Male,18,Right-Handed,198.1,29,33,1,Car,15,0.356,47,Athletics,0,1000,1000,150,150,1000,33,"Same length",90,85,"Index finger",December,Summer,Yes,No,Seafood,"Soft drink (caffeinated)",Other,8,6,"4 ","Yes - broadband connection","Text messaging",20,30,0,3,4,0,0,0,0,4,6,80,0,10,"Very little","High school","Rap/Hip hop",Telepathy,Famous,Teacher,Health
USA,AK,2022,"12        ",Female,17,Right-Handed,148,23,55,1,Car,10,0.477,41,Swimming,487,594,754,578,176,781,23,"Same length",60,60.5,"Ring finger",February,Winter,Yes,No,Pizza/Pasta,Juice,History,5,10,5,"Yes - broadband connection","Internet chat or instant messaging",200,300,20,3,2,9.5,10,0,20,12,20,20,0,10,"Very little","Graduate degree","Rap/Hip hop","Freeze time",Rich,"Musician or singer","International aid"
USA,AK,2024,"12        ",Male,17,Right-Handed,169,21,172,2,Car,15,0.316,40,Basketball,1000,1000,1000,1000,200,500,21,"Same length",90,80,"Index finger",March,Summer,No,No,Meat,Water,Other,6,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",0,16,5,0,6,0,0,10,8,3,10,10,15,0,"Very little",Other,"Rap/Hip hop",Invisibility,Rich,"Business person","International aid"
USA,AK,2023,"12        ",Male,17,Left-Handed,180,25,178,1,Car,20,0.365,36,Basketball,0,800,900,900,0,300,26,"Right foot",105,110,"Ring finger",April,Summer,Yes,No,"Rice/Noodle dishes",Water,"Physical education",6,8,5,"Yes - broadband connection","In person",200,100,6,1,3,5,6,13,4,4,13,0,24,3,"A lot","Some college","Rap/Hip hop",Fly,Happy,"Musician or singer",Environment
USA,AK,2018,"12        ",Female,16,Right-Handed,161,23,167,1,Bus,20,0.421,46,Skateboarding/Rollerblading,422,610,626,941,385,786,23,"Same length",7,7,"Same length",March,Summer,No,No,Soups,"Powdered drink",Science,5,8,4,"Yes - other","Text messaging",35,30,80,2,6,35,40,2,10,100,90,5,2,25,Some,"Graduate degree","Rhythm and blues (R&B)","Freeze time",Happy,Other,Other
USA,AK,2023,"12        ",Male,16,Right-Handed,5'11,31.75,"187 ",1,Car,10,0.4,42,Basketball,455,305,701,503,43,968,31.75,"Same length",145,100,"Index finger",July,Summer,Yes,No,Poultry,Water,"Physical education",7,5,2,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",16,22,6,9,8,4,0,12,21,11,24,15,0,6,Some,"Some college","Rap/Hip hop",Fly,Rich,Relative,"Arts, culture, sports"
USA,AK,2023,"12        ",Female,17,Right-Handed,171,25,167,2,Car,10,0.932,30,Walking/Hiking,350,150,175,110,100,115,24,"Right foot",69,70,"Ring finger",December,Summer,No,No,Fruit,Water,History,6,9,4,"Yes - dial-up connection","Text messaging",50,152,3,1,6,2,3,6,3,3,15,3,0,5,"A lot","Undergraduate degree","Rap/Hip hop",Invisibility,Rich,"Doctor or nurse","Wildlife, animals"
USA,AK,2021,"11        ",Female,15,Ambidextrous,160,21.6,,2,Car,5,.76,52,Skateboarding/Rollerblading,,,,,,,21,"Right foot",70,73,"Ring finger",July,Fall,No,No,"Rice/Noodle dishes",Water,Music,6,10,4,"Yes - other","Text messaging",100,100,,,,,,,,,,,,,Some,"Undergraduate degree","Rhythm and blues (R&B)","Freeze time",Rich,Relative,Health
USA,AK,2017,"12        ",Female,17,Right-Handed,175,26,177,1,Car,7,0.498,50,Other,733,449,610,834,235,567,26,"Same length",95,105,"Ring finger",July,Summer,No,No,Fruit,"Sports drink",Other,6,9,"4 ","Yes - other","In person",45,51,20,2,12,10,16,0,11,10,11,12,0,5,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,"Wildlife, animals"
USA,AK,2023,"12        ",Male,17,Right-Handed,175,29,68,1,Bus,45,0.308,52,Walking/Hiking,500,500,100,100,100,500,29,"Same length",100,121,"Ring finger",August,Fall,No,No,"No favorite",Water,"Mathematics and statistics",6-8,6-10,2,"Yes - other","Text messaging",4,3-5,0,0,1,1,0,3+,3+,0,12+,12+,0,0,Some,Other,Other,"Freeze time",Happy,Other,"International aid"
USA,AK,2016,"11        ",Female,17,Right-Handed,154,24,153,2,Car,15,0.41,32,Swimming,711,1000,755,866,107,160,24,"Same length",85,91,"Ring finger",December,Fall,Yes,No,Pizza/Pasta,Water,Music,5,8,4,"Yes - broadband connection","Internet chat or instant messaging",120,130,5,2,6,8,1,4,12,4,12,1,16,5,"A lot","Graduate degree",Other,Invisibility,Happy,Relative,"Arts, culture, sports"
USA,AK,2023,"12        ",,17,Right-Handed,162,13,,1,Bus,35,.514,,Gymnastics,,,,,,,13,"Same length",,,"Ring finger",December,Winter,Yes,No,"Rice/Noodle dishes",Tea,"Computers and technology",3,2,5,"Yes - broadband connection","In person",0,3,25,10,5,15,20,30,2,0,10,10,0,3,Some,Other,Jazz,"Freeze time",Happy,Other,Environment
USA,AK,2023,"12        ",Male,18,Right-Handed,179,26,165,1,Car,15,0.233,35,Skateboarding/Rollerblading,1000,1000,1000,1000,1000,1000,25,"Right foot",10,10,"Same length",January,Fall,No,No,Other,Water,Other,9,11,2,"Yes - broadband connection","In person",10,10,44,5,0,5,44,24,24,1,24,24,0,0,"Very little",Other,Other,Invisibility,Happy,Relative,"Wildlife, animals"
USA,AK,2016,"12        ",Male,17,Right-Handed,162,24.5,170,2,Bus,22,.609,65,Soccer,796,561,620,765,487,754,24,"Right foot",95,100,"Ring finger",February,Spring,Yes,No,Meat,Water,"Mathematics and statistics",7,9,10,"Yes - broadband connection","In person",88,89,6,1,5,25,6,2,2,1,5,0,0,2,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,Other,"Education/Youth development"
USA,AK,2024,"12        ",Male,17,Right-Handed,162,19,161,1,Car,11,0.356,43,Dancing,1000,888,893,893,519,909,19,"Same length",75,80,"Ring finger",September,Winter,No,No,"Rice/Noodle dishes","Soft drink (caffeinated)","Mathematics and statistics",6,10,4,"Yes - other","Text messaging",20,10,16,20,14,30,0,20,40,10,25,10,0,7,"A lot","Some college",Pop,"Freeze time",Healthy,Relative,"International aid"
USA,AK,2024,"12        ",Male,18,Right-Handed,183,26,192,1,Car,20,0.298,56,"Hockey (Ice)",551,567,364,471,642,701,27,"Left foot",74,81,"Ring finger",October,Summer,No,No,Meat,Water,"Social studies",8,10,4,"Yes - broadband connection","In person",10,8,9,1,15,8,10,4,10,1,8,3,0,2,"A lot","Graduate degree",Country,"Freeze time",Happy,"Sports person",Health
USA,AK,2021,"11        ",Male,15,Right-Handed,170,27,,1,Car,10,,,Golf,,,,,,,27,"Same length",70,90,"Ring finger",October,Winter,Yes,No,Meat,"Energy drink","Physical education",4,9,4,"Yes - other","Internet chat or instant messaging",30,50,40,6,8,10,15,6,24,20,40,1,10,3,"Very little","High school","Rap/Hip hop",Invisibility,Rich,"Business person","Education/Youth development"
USA,AK,2022,"12        ",Male,17,Right-Handed,182,28.5,190,1,Car,10," 0.34",50,Basketball,1000,500,1000,600,200,300,28.5,"Same length",88.9,88.9,"Same length",June,Summer,Yes,No,Meat,Water,"Social studies",6,"6 ",3,"Yes - broadband connection","Text messaging",100,100,10,25,0,4,4,0,3,2,15,15,15,0,None,"High school","Rap/Hip hop",Telepathy,Happy,Relative,"Education/Youth development"
USA,AK,2022,"12        ",Male,17,Left-Handed,176,,,1,Car,13,0.625,67,"Football (American)",0,200,150,500,0,600,,,,,,January,Winter,No,No,"No favorite",Juice,"Physical education",5,13,2,"Yes - broadband connection","Internet chat or instant messaging",1,2,8,0,0,3,0,3,1,0,9,0,0,1,"Very little","High school",Pop,"Freeze time",Happy,Other,Other
USA,AK,2021,"11        ",Male,17,Right-Handed,"184 ",26,,1,Walk,60,0.36,43,Basketball,701,444,96,428,200,356,26,"Same length",77,75,"Index finger",May,Fall,No,No,Meat,Water,"Physical education",4,0,12,"Yes - other","In person",10,30,48,0,4,72,48,0,7,0,10,5,0,10,"Very little","High school","Rap/Hip hop","Super strength",Happy,Other,"International aid"
USA,AK,2021,"11        ",Male,17,Right-Handed,,,,1,Car,15,,,Skateboarding/Rollerblading,,,,,,,,,,,"Ring finger",September,Summer,No,No,"No favorite",Juice,Science,5,12,3,"Yes - other","In person",,,,,,,,,,,,,,,"A lot",,,Telepathy,Happy,Friend,"Arts, culture, sports"
USA,AK,2024,"12        ",Male,18,Right-Handed,183,26,192,1,Car,20,0.298,56,"Hockey (Ice)",551,567,364,471,642,701,27,"Left foot",74,81,"Ring finger",October,Summer,No,No,Meat,Water,"Social studies",8,10,4,"Yes - broadband connection","In person",10,8,9,1,15,8,10,4,10,1,8,3,0,2,"A lot","Graduate degree",Country,"Freeze time",Happy,"Sports person",Health
USA,AK,2023,"12        ",Male,17,Right-Handed,178,28.6,185,2,Bus,10-20,0.302,56,"Football (American)",1000,1000,1000,1000,100,500,28,"Same length",10.5,12,"Ring finger",April,Summer,No,No,Meat,"Soft drink (caffeinated)","Physical education",5-7,7-10,12,"Yes - broadband connection","Cell phone",10-20,20,4,10+,2,2-5,1-2,3-6,1,2,3,2+,0,1-2,Some,"High school","Rhythm and blues (R&B)",Fly,Happy,"Sports person","Education/Youth development"
USA,AK,2024,"12        ",Female,16,Right-Handed,169cm,165cm,275cm,2,Bus,20m,6s,60s,Other,0,1000,1000,0,1000,1000,"165 c","Same length",34mm,45mm,"Index finger",January,Summer,No,No,Seafood,Water,Music,"10 h",10:00,2,"No internet connection","Myspace, Facebook, other social networking sites, or blog",10,10,"1 h",4h,"3-4 h",10h,3h,3h,2h,1h,24h,2h,6h,3h,"A lot","Graduate degree",Gospel,Telepathy,Happy,Relative,Religious
USA,AK,2017,"12        ",Male,17,Right-Handed,174,29,175,1,Other,8,.396,36,None,666,500,499,650,800,750,29,"Same length",108,112,"Ring finger",November,Summer,Yes,No,Meat,Tea,"Computers and technology",6,12,5,"Yes - broadband connection",Other,40,60,2,0,3,5,0,45,5,2,60,0,0,4,"Very little","Graduate degree","Heavy metal","Freeze time",Rich,Other,"Wildlife, animals"
USA,AK,2015,"11        ",Female,17,Right-Handed,170,24,170,2,Car,12,0.553,43,Swimming,449,642,358,198,107,75,25,"Left foot",86,71,"Index finger",November,Winter,Yes,No,Soups,Water,Science,8,9,3,"Yes - broadband connection","In person",8,15,4,2,30,15,10,0,0,5,6,20,0,3,"A lot","Graduate degree",Jazz,Fly,Healthy,"Coach or club leader",Environment
USA,AK,2020,"12        ",Male,17,Right-Handed,176,26,170,1,Bus,15,0.349,45,Basketball,100,100,100,100,500,500,27,"Left foot",70,90,"Ring finger",August,Spring,Yes,No,Breads/Sandwiches,,"Physical education",3,3,7,"Yes - other","Myspace, Facebook, other social networking sites, or blog",15,17,12,2,2,6,3,12,18,3,19,2,0,1,"A lot","High school","Rap/Hip hop","Freeze time",Famous,Other,Other
USA,AK,2023,"12        ",Female,16,Right-Handed,153,805,156,1,Car,10,0.508,49,Other,717,717,786,877,524,690,806,"Left foot",5,5,"Same length",February,Fall,No,No,Breads/Sandwiches,Water,Art,4-8,6,3,"Yes - other","Text messaging",5,7,10,15,0,1,10,3,0,0,15,0,0,0,"A lot","Some college",Other,Invisibility,Happy,Friend,"Arts, culture, sports"
USA,AK,2021,"11        ",Male,17,Ambidextrous,183,31,188,2,Car,10,.692,41,Swimming,45,45,25,50,15,10,31,"Same length",70,71,"Ring finger",May,Fall,Yes,No,Meat,"Soft drink (non-caffeinated)",History,4,8,3,"Yes - broadband connection","Text messaging",50,50,12,>1,5,3,10,20,3,2,4,10,0,5,Some,"Graduate degree","Rock and roll",Fly,Happy,Actor,"Education/Youth development"
USA,AK,2022,"12        ",Female,17,Left-Handed,170,28,112,1,Car,15,0.32,42,Other,417,528,476,576,450,729,28,"Same length",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
